,Poem name,Location,Split
2995,EpistlePoemsEpistlePoembyEdwardKofiLouis,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistlePoembyEdwardKofiLouis.txt,Train
2996,EpistlePoemsAnEpistleContainingTheStrangeMedicalExperienceOfKarshishTheArabPhysicianPoembyRobertBrowning,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleContainingTheStrangeMedicalExperienceOfKarshishTheArabPhysicianPoembyRobertBrowning.txt,Train
2997,EpistlePoemsAnEpistleToNAPoembyWilliamWatson,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleToNAPoembyWilliamWatson.txt,Train
2998,EpistlePoemsEpistleToHughParkerPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToHughParkerPoembyRobertBurns.txt,Train
2999,EpistlePoemsEpistleToDrBlacklockPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToDrBlacklockPoembyRobertBurns.txt,Train
3000,EpistlePoemsEpistleToDrEnfieldPoembyAnnaLaetitiaBarbauld,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToDrEnfieldPoembyAnnaLaetitiaBarbauld.txt,Train
3001,EpistlePoemsEpistle2iPoembyMorganMichaels,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistle2iPoembyMorganMichaels.txt,Train
3002,EpistlePoemsEpistleToNpVanWykLouwPoembyGertStrydom,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToNpVanWykLouwPoembyGertStrydom.txt,Train
3003,EpistlePoemsAnEpistleFromPopeToLordBolingbrokePoembyLadyMaryWortleyMontagu,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleFromPopeToLordBolingbrokePoembyLadyMaryWortleyMontagu.txt,Train
3004,EpistlePoemsAnEpistleToFleetwoodShephardEsqPoembyMatthewPrior,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleToFleetwoodShephardEsqPoembyMatthewPrior.txt,Train
3005,EpistlePoemsEpistleToAnOrphanAfterWilliamMackworthPraedALetterOfAdvicePoembyJonathanROBIN,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToAnOrphanAfterWilliamMackworthPraedALetterOfAdvicePoembyJonathanROBIN.txt,Train
3006,EpistlePoemsSecondEpistleToRobertGrahamEsqOfFintryPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsSecondEpistleToRobertGrahamEsqOfFintryPoembyRobertBurns.txt,Train
3007,EpistlePoemsEpistleToTheRevJohnMMathPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToTheRevJohnMMathPoembyRobertBurns.txt,Train
3008,EpistlePoemsEpistleToMrsTeresaBlountonHerLeavingTheTownAfterTheCoronationPoembyAlexanderPope,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToMrsTeresaBlountonHerLeavingTheTownAfterTheCoronationPoembyAlexanderPope.txt,Train
3009,EpistlePoemsEpistleOfEpistemeProloguePoembyChibuezeOscarOsuji,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleOfEpistemeProloguePoembyChibuezeOscarOsuji.txt,Train
3010,EpistlePoemsFragmentOfAnEpistleToThomasMoorePoembyGeorgeGordonByron,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsFragmentOfAnEpistleToThomasMoorePoembyGeorgeGordonByron.txt,Train
3011,EpistlePoemsAnEpistleFromOneWhoLovedYouPoembyDenisMartindale,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleFromOneWhoLovedYouPoembyDenisMartindale.txt,Train
3012,EpistlePoemsEpistleIiToALadyOfTheCharactersOfWomenPoembyAlexanderPope,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleIiToALadyOfTheCharactersOfWomenPoembyAlexanderPope.txt,Train
3013,EpistlePoemsAnEpistlePoembyEmmaLazarus,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistlePoembyEmmaLazarus.txt,Train
3014,EpistlePoemsAnEpistleDesiringTheQueensPictureButLeftUnfinishedByTheSuddenNewsOfHerMajestysDeathPoembyMatthewPrior,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleDesiringTheQueensPictureButLeftUnfinishedByTheSuddenNewsOfHerMajestysDeathPoembyMatthewPrior.txt,Train
3015,EpistlePoemsAnEpistleAddressedToSirThomasHanmerOnHisEditionOfShakspearesWorksPoembyWilliamCollins,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleAddressedToSirThomasHanmerOnHisEditionOfShakspearesWorksPoembyWilliamCollins.txt,Train
3016,EpistlePoemsEpistleOnImaginationsPoembyChibuezeOscarOsuji,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleOnImaginationsPoembyChibuezeOscarOsuji.txt,Train
3017,EpistlePoemsTheEpistleOfPrayerPoembyGenovaMaaamymother,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsTheEpistleOfPrayerPoembyGenovaMaaamymother.txt,Train
3018,EpistlePoemsEpistleInCoupletsPoembyJosephOladehindeIbikunle,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleInCoupletsPoembyJosephOladehindeIbikunle.txt,Train
3019,EpistlePoemsEpistleNo36PoembyCarlMichaelBellman,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleNo36PoembyCarlMichaelBellman.txt,Train
3020,EpistlePoemsEpistleToMyBrotherGeorgePoembyJohnKeats,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToMyBrotherGeorgePoembyJohnKeats.txt,Train
3021,EpistlePoemsEpistlePoembyMihaelaPirjol,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistlePoembyMihaelaPirjol.txt,Train
3022,EpistlePoemsEpistleToAYoungFriendPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToAYoungFriendPoembyRobertBurns.txt,Train
3023,EpistlePoemsEpistleToJohnRankinePoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToJohnRankinePoembyRobertBurns.txt,Train
3024,EpistlePoemsEpistleOnJLapraikPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleOnJLapraikPoembyRobertBurns.txt,Train
3025,EpistlePoemsEpistleToFellowScribblersPoembyAnantaMadhavan,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToFellowScribblersPoembyAnantaMadhavan.txt,Train
3026,EpistlePoemsXiiEpistleToElizabethCountesseOfRutlandPoembyBenJonson,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsXiiEpistleToElizabethCountesseOfRutlandPoembyBenJonson.txt,Train
3027,EpistlePoemsAnEpistleOfTheRightHonourableSirRobertWalpolePoembyRichardSavage,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleOfTheRightHonourableSirRobertWalpolePoembyRichardSavage.txt,Train
3028,EpistlePoemsAPoeticalEpistleToSirWilliamBennetBartOfGrubbatPoembyJamesThomson,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAPoeticalEpistleToSirWilliamBennetBartOfGrubbatPoembyJamesThomson.txt,Train
3029,EpistlePoemsEpistleToMineMaterPoembyChukwuebukaAdebayo,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToMineMaterPoembyChukwuebukaAdebayo.txt,Train
3030,EpistlePoemsEpistleFromMrMurrayToDrPolidoriPoembyGeorgeGordonByron,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleFromMrMurrayToDrPolidoriPoembyGeorgeGordonByron.txt,Train
3031,EpistlePoemsEpistleFromTheDarkPoembyLeoYankevich,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleFromTheDarkPoembyLeoYankevich.txt,Train
3032,EpistlePoemsEpistlesToSeveralPersonsEpistleIvToRichardBoylePoembyAlexanderPope,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistlesToSeveralPersonsEpistleIvToRichardBoylePoembyAlexanderPope.txt,Train
3033,EpistlePoemsTheCelebratedWomanAnEpistleByAMarriedManPoembyFriedrichSchiller,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsTheCelebratedWomanAnEpistleByAMarriedManPoembyFriedrichSchiller.txt,Train
3034,EpistlePoemsAnEpistleToJosephHillEsqPoembyWilliamCowper,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleToJosephHillEsqPoembyWilliamCowper.txt,Train
3035,EpistlePoemsEpistleToAFriendInAnswerToSomeLinesExhortingTheAuthorToBeCheerfulAndToBanishCarePoembyGeorgeGordonByron,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToAFriendInAnswerToSomeLinesExhortingTheAuthorToBeCheerfulAndToBanishCarePoembyGeorgeGordonByron.txt,Train
3036,EpistlePoemsEpistleToJamesTennantOfGlenconnerPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToJamesTennantOfGlenconnerPoembyRobertBurns.txt,Train
3037,EpistlePoemsEpistleOfCondolenceFromASlaveLordToACottonLordPoembyThomasMoore,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleOfCondolenceFromASlaveLordToACottonLordPoembyThomasMoore.txt,Train
3038,EpistlePoemsUponPerusingTheForgoingEpistleThirtyYearsAfterItsCompositionPoembyWilliamWordsworth,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsUponPerusingTheForgoingEpistleThirtyYearsAfterItsCompositionPoembyWilliamWordsworth.txt,Train
3039,EpistlePoemsAnEpistleOnTissuePoembyDilanthaGunawardana,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleOnTissuePoembyDilanthaGunawardana.txt,Train
3040,EpistlePoemsEpistlePoembyRICBASTASA,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistlePoembyRICBASTASA.txt,Train
3041,EpistlePoemsTheSecondLetterEpistlemcl2PoembyKondwelaniTemboNguluwe,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsTheSecondLetterEpistlemcl2PoembyKondwelaniTemboNguluwe.txt,Train
3042,EpistlePoemsAnEpistleToAFriendPoembySamuelRogers,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsAnEpistleToAFriendPoembySamuelRogers.txt,Train
3043,EpistlePoemsEpistleFromEsopusToMariaPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleFromEsopusToMariaPoembyRobertBurns.txt,Train
3044,EpistlePoemsRighteousEpistlePoembyBernardFAsuncion,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsRighteousEpistlePoembyBernardFAsuncion.txt,Train
3045,EpistlePoemsEpistleToJohnMaxwellEsqOfTerraughtyPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToJohnMaxwellEsqOfTerraughtyPoembyRobertBurns.txt,Train
3046,EpistlePoemsEpistleToDavieABrotherPoetPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epistle/EpistlePoemsEpistleToDavieABrotherPoetPoembyRobertBurns.txt,Train
3047,CarPoemsHeadlongCarPoembyJamesMcLain,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsHeadlongCarPoembyJamesMcLain.txt,Train
3048,CarPoemsCarTheftPoembyHerbertNehrlich,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsCarTheftPoembyHerbertNehrlich.txt,Train
3049,CarPoemsASlowCarPoembyTerenceGeorgeCraddockafterglowsechoesofstarlight,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsASlowCarPoembyTerenceGeorgeCraddockafterglowsechoesofstarlight.txt,Train
3050,CarPoemsClassicCarPoembyRayFeasey,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsClassicCarPoembyRayFeasey.txt,Train
3051,CarPoemsBusAndCarLikeCountryImageryInOctavePoembyMuzahidulReza,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsBusAndCarLikeCountryImageryInOctavePoembyMuzahidulReza.txt,Train
3052,CarPoemsKasturisCarPoembySaiomShriver,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsKasturisCarPoembySaiomShriver.txt,Train
3053,CarPoemsMyCarOfInspirationPoembyGeethaJayakumar,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsMyCarOfInspirationPoembyGeethaJayakumar.txt,Train
3054,CarPoemsLittleBlueCarPoembyJoyceHemsley,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsLittleBlueCarPoembyJoyceHemsley.txt,Train
3055,CarPoemsTheCarPoembyAparnaChatterjee,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheCarPoembyAparnaChatterjee.txt,Train
3056,CarPoemsAnIncidentInARailroadCarPoembyJamesRussellLowell,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsAnIncidentInARailroadCarPoembyJamesRussellLowell.txt,Train
3057,CarPoemsStockCarRacingHaikuPoembyJimNorausky,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsStockCarRacingHaikuPoembyJimNorausky.txt,Train
3058,CarPoemsLastNightIDroveACarPoembyGregoryCorso,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsLastNightIDroveACarPoembyGregoryCorso.txt,Train
3059,CarPoemsOurCarTheJamJarPoembysylviaspencer,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsOurCarTheJamJarPoembysylviaspencer.txt,Train
3060,CarPoemsMyLittleRedCarFunPoem30PoembyDavidHarris,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsMyLittleRedCarFunPoem30PoembyDavidHarris.txt,Train
3061,CarPoemsTheNewCarDealPoembyHerbertNehrlich,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheNewCarDealPoembyHerbertNehrlich.txt,Train
3062,CarPoemsAFunFillCarRideLateInTheNightPoembyjosephinelee,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsAFunFillCarRideLateInTheNightPoembyjosephinelee.txt,Train
3063,CarPoemsIRanMyCarIntoGodTodayPoembyRoshniDSouza,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsIRanMyCarIntoGodTodayPoembyRoshniDSouza.txt,Train
3064,CarPoemsOnAChildKilledByAMotorCarPoembyMartinCarter,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsOnAChildKilledByAMotorCarPoembyMartinCarter.txt,Train
3065,CarPoemsSeeMyCarPoembyGajananMishra,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsSeeMyCarPoembyGajananMishra.txt,Train
3066,CarPoemsFastCarPoembyJamieDrake,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsFastCarPoembyJamieDrake.txt,Train
3067,CarPoemsCarPoembyDavidHarris,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsCarPoembyDavidHarris.txt,Train
3068,CarPoemsDonTTryToDriveTheCarPoembyLindaWinchell,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsDonTTryToDriveTheCarPoembyLindaWinchell.txt,Train
3069,CarPoemsPoliceSpeedingCarPoembyPaulWarren,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsPoliceSpeedingCarPoembyPaulWarren.txt,Train
3070,CarPoemsOdeToJosiahLivingInACarPoembyAlfredRamos,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsOdeToJosiahLivingInACarPoembyAlfredRamos.txt,Train
3071,CarPoemsPrettyGirlInAShittyCarPoembyWandaSwimStrunk,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsPrettyGirlInAShittyCarPoembyWandaSwimStrunk.txt,Train
3072,CarPoemsMyFirstNewCarPoembyMahfoozAli,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsMyFirstNewCarPoembyMahfoozAli.txt,Train
3073,CarPoemsACrowdedTrolleyCarPoembyElinorMortonWylie,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsACrowdedTrolleyCarPoembyElinorMortonWylie.txt,Train
3074,CarPoemsSonnetMyAltoCarPoembyDrACelestineRajManoharMD,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsSonnetMyAltoCarPoembyDrACelestineRajManoharMD.txt,Train
3075,CarPoemsWishyWashyLikeSideliningACarWashPoembysjgoldner,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsWishyWashyLikeSideliningACarWashPoembysjgoldner.txt,Train
3076,CarPoemsNiceBrandNewCarPoembyRICBASTASA,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsNiceBrandNewCarPoembyRICBASTASA.txt,Train
3077,CarPoemsTheMotorCarPoembyHenryLawson,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheMotorCarPoembyHenryLawson.txt,Train
3078,CarPoemsTheCarRadioPoembybriefrenderingsJoeFazio,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheCarRadioPoembybriefrenderingsJoeFazio.txt,Train
3079,CarPoemsPortraitOfAMotorCarPoembyCarlSandburg,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsPortraitOfAMotorCarPoembyCarlSandburg.txt,Train
3080,CarPoemsImmoralCarShowPoembyRobertRorabeck,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsImmoralCarShowPoembyRobertRorabeck.txt,Train
3081,CarPoemsTheCarDidntLikeItFunPoem50PoembyDavidHarris,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheCarDidntLikeItFunPoem50PoembyDavidHarris.txt,Train
3082,CarPoemsCarCrashInReversePoembyElanniaLake,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsCarCrashInReversePoembyElanniaLake.txt,Train
3083,CarPoemsOnPurpleCarPoembyLizaSud,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsOnPurpleCarPoembyLizaSud.txt,Train
3084,CarPoemsMyDreamCarWithoutANumberPlatePoembynimaldunuhinga,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsMyDreamCarWithoutANumberPlatePoembynimaldunuhinga.txt,Train
3085,CarPoemsCarTripPoembyBrookeRose,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsCarTripPoembyBrookeRose.txt,Train
3086,CarPoemsMyCarPoembyGajananMishra,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsMyCarPoembyGajananMishra.txt,Train
3087,CarPoemsCarSunVisorsFunPoem65PoembyDavidHarris,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsCarSunVisorsFunPoem65PoembyDavidHarris.txt,Train
3088,CarPoemsPoetmotherArtistBrokenDownCarPoembyDouglasScotney,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsPoetmotherArtistBrokenDownCarPoembyDouglasScotney.txt,Train
3089,CarPoemsIfMyBodyWasACarPoembySamanthaWallace,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsIfMyBodyWasACarPoembySamanthaWallace.txt,Train
3090,CarPoemsKCarPoembyAlfHutchison,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsKCarPoembyAlfHutchison.txt,Train
3091,CarPoemsTheCableCarRidePoembyRetro308,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheCableCarRidePoembyRetro308.txt,Train
3092,CarPoemsTheLadyOfTheMotorCarPoembyHenryLawson,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheLadyOfTheMotorCarPoembyHenryLawson.txt,Train
3093,CarPoemsCarCrashPoembyAbbyRose,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsCarCrashPoembyAbbyRose.txt,Train
3094,CarPoemsTheRaceCarDriverPoembyLaSoaphiaQuXazs,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheRaceCarDriverPoembyLaSoaphiaQuXazs.txt,Train
3095,CarPoemsMyCarPoembyOtteriSelvakumar,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsMyCarPoembyOtteriSelvakumar.txt,Train
3096,CarPoemsWithoutACarInPretoriaPoembyGertStrydom,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsWithoutACarInPretoriaPoembyGertStrydom.txt,Train
3097,CarPoemsPrincessNeedsANewCarPoembyMaryNagy,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsPrincessNeedsANewCarPoembyMaryNagy.txt,Train
3098,CarPoemsFromVictoriaToSouthQueenslandByCarPoembyFrancisDuggan,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsFromVictoriaToSouthQueenslandByCarPoembyFrancisDuggan.txt,Train
3099,CarPoemsIHaveBoughtThisCarPoembyGajananMishra,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsIHaveBoughtThisCarPoembyGajananMishra.txt,Train
3100,CarPoemsMyCarAccidentPoembymilliestclaire,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsMyCarAccidentPoembymilliestclaire.txt,Train
3101,CarPoemsNewCarPoembyMelanieHarris,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsNewCarPoembyMelanieHarris.txt,Train
3102,CarPoemsTheCarMovedAheadPoembyAhmadShiddiqi,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheCarMovedAheadPoembyAhmadShiddiqi.txt,Train
3103,CarPoemsPoemsDoneOnALateNightCarPoembyCarlSandburg,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsPoemsDoneOnALateNightCarPoembyCarlSandburg.txt,Train
3104,CarPoemsARoseACarPoembyGreenPeace,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsARoseACarPoembyGreenPeace.txt,Train
3105,CarPoemsACarIsJustACarPoembyLovinaSylviaChidi,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsACarIsJustACarPoembyLovinaSylviaChidi.txt,Train
3106,CarPoemsWhosDrivingThisCarPoembyPattiMasterman,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsWhosDrivingThisCarPoembyPattiMasterman.txt,Train
3107,CarPoemsGhostsInsideTheEngineOfMyCarPoembyAldoKraas,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsGhostsInsideTheEngineOfMyCarPoembyAldoKraas.txt,Train
3108,CarPoems0004CarBootSalesPoembyMichaelShepherd,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoems0004CarBootSalesPoembyMichaelShepherd.txt,Train
3109,CarPoemsLittleMrHansfordsCarPoembyPaulHansford,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsLittleMrHansfordsCarPoembyPaulHansford.txt,Train
3110,CarPoemsDrivingMyMothersOldRetiredCarPoembyTedSheridan,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsDrivingMyMothersOldRetiredCarPoembyTedSheridan.txt,Train
3111,CarPoemsTheLayOfTheMotorCarPoembyBanjoPaterson,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTheLayOfTheMotorCarPoembyBanjoPaterson.txt,Train
3112,CarPoemsMyCarPoembyEdwardKofiLouis,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsMyCarPoembyEdwardKofiLouis.txt,Train
3113,CarPoemsBuyingACarPoembyDianeHine,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsBuyingACarPoembyDianeHine.txt,Train
3114,CarPoemsSellingACarPoembyOskarHansen,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsSellingACarPoembyOskarHansen.txt,Train
3115,CarPoemsJustASillyCarWashPoembyLoydCTaylorSr,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsJustASillyCarWashPoembyLoydCTaylorSr.txt,Train
3116,CarPoemsInsideTheCarOneRainyDayPoembyRICBASTASA,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsInsideTheCarOneRainyDayPoembyRICBASTASA.txt,Train
3117,CarPoemsRocketRaceCarPoembychesterwellborn,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsRocketRaceCarPoembychesterwellborn.txt,Train
3118,CarPoemsTataNanoTheCarForAllPoembyDrACelestineRajManoharMD,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTataNanoTheCarForAllPoembyDrACelestineRajManoharMD.txt,Train
3119,CarPoemsCarPoembyAjaySrivastava,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsCarPoembyAjaySrivastava.txt,Train
3120,CarPoemsCarShockWaveRocksPlanetEarthPoembyTerenceGeorgeCraddockafterglowsechoesofstarlight,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsCarShockWaveRocksPlanetEarthPoembyTerenceGeorgeCraddockafterglowsechoesofstarlight.txt,Train
3121,CarPoemsPetalumaPoliceCarTiresPoembyTonyAvilaSampson,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsPetalumaPoliceCarTiresPoembyTonyAvilaSampson.txt,Train
3122,CarPoemsCarIsHerePoembyGajananMishra,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsCarIsHerePoembyGajananMishra.txt,Train
3123,CarPoemsMyOtherCarIsAVolvoPoembyScottyDogg,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsMyOtherCarIsAVolvoPoembyScottyDogg.txt,Train
3124,CarPoemsTinkleTinkleLittleCarPoembyAvisekRath,[KAGGLE_DS_ROOT]/poemsdataset/topics/car/CarPoemsTinkleTinkleLittleCarPoembyAvisekRath.txt,Train
3125,ChangePoemsItWillNotChangePoembySaraTeasdale,[KAGGLE_DS_ROOT]/poemsdataset/topics/change/ChangePoemsItWillNotChangePoembySaraTeasdale.txt,Train
3126,ChangePoemsChangeShouldBreedChangePoembyWilliamHenryDrummond,[KAGGLE_DS_ROOT]/poemsdataset/topics/change/ChangePoemsChangeShouldBreedChangePoembyWilliamHenryDrummond.txt,Train
3127,ChangePoemsIWishItWouldChangePoembyTiaraNeal,[KAGGLE_DS_ROOT]/poemsdataset/topics/change/ChangePoemsIWishItWouldChangePoembyTiaraNeal.txt,Train
