,Poem name,Location,Split
1263,Cien sonetos de amor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1214],Train
1264,Un leve mordisco se transformó en agua...,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1215],Train
1265,A LA MEMORIA DE JOSEFINA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1216],Train
1266,De los hermosos el retoño ansiamos...,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1217],Train
1267,A MÍ,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1218],Train
1268,Poesía,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1219],Train
1269,PERFECCIÓN,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1220],Train
1270,Un enamorado importuno presenta sus excusas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1221],Train
1271,Pablo Neruda - Los jugadores,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1222],Train
1272,Los olivos,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1223],Train
1273,Angelus,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1224],Train
1274,Pueblo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1225],Train
1275,La tierra,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1226],Train
1276,"A todos, a vosotros...",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1227],Train
1277,Las islas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1228],Train
1278,Marcha triunfal,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1229],Train
1279,EL VIAJE DEFINITIVO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1230],Train
1280,A UN CABALLERO DE CÓRDOBA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1231],Train
1281,Rimas XV,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1232],Train
1282,SONETO DEL AMOR DE OSCURO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1233],Train
1283,Es muy tarde,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1234],Train
1284,Nana marinera,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1235],Train
1285,Homenaje a Balboa,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1236],Train
1286,NEGRO BEMBÓN,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1237],Train
1287,Tentaciones,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1238],Train
1288,Como un hilo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1239],Train
1289,Nadie fue ayer,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1240],Train
1290,Lamentación de la muerte,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1241],Train
1291,RITO INCUMPLIDO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1242],Train
1292,Salvavidas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1243],Train
1293,Lamento con música,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1244],Train
1294,Eternidad de la ceniza,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1245],Train
1295,WHERE IS MY MAN,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1246],Train
1296,TAMBIEN ME GUSTA EL AMOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1247],Train
1297,LAS DESTERRADAS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1248],Train
1298,Nocturno,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1249],Train
1299,Entre nosotros,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1250],Train
1300,"Con Quevedo, en primavera",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1251],Train
1301,LAS TRES HERMANAS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1252],Train
1302,Confesión última,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1253],Train
1303,La muerte de la rosa,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1254],Train
1304,DISCO DE NEWTON,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1255],Train
1305,DE LA ADOLESCENTE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1256],Train
1306,NOCTURNO MUERTO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1257],Train
1307,SONETO XX,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1258],Train
1308,LA SALTAPARED,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1259],Train
1309,XVIX,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1260],Train
1310,A la desierta plaza,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1261],Train
1311,UN SON PARA NIÑOS ANTILLANOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1262],Train
1312,Porque siendo verano,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1263],Train
1313,YA NADA AHORA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1264],Train
1314,AL SEÑOR DE LOS MILAGROS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1265],Train
1315,Monotonía del tacto,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1266],Train
1316,BAILAN LAS GITANAS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1267],Train
1317,PARA UN RETRATO DE DON JUAN DE ACUÑA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1268],Train
1318,Estatua en la Plaza Verde,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1269],Train
1319,LAS GARZAS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1270],Train
1320,Trilce,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1271],Train
1321,HUMO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1272],Train
1322,Y PENSAR QUE PUDIMOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1273],Train
1323,Canción de la rueda hidráulica,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1274],Train
1324,El lugar de la dicha,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1275],Train
1325,EN CASTELLANO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1276],Train
1326,TAN CALLANDO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1277],Train
1327,A la mar,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1278],Train
1328,INFANCIA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1279],Train
1329,Rima XLV,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1280],Train
1330,MADRIGAL DE PAZ,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1281],Train
1331,Altibajos,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1282],Train
1332,Rima XI,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1283],Train
1333,LA IMAGEN RESPETADA POR EL INCENDIO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1284],Train
1334,El poeta pide a su amor que le escriba,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1285],Train
1335,DEL AMOR NAVEGANTE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1286],Train
1336,Hades,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1287],Train
1337,Locura,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1288],Train
1338,Creo en tí Amigo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1289],Train
1339,Los que no danzan,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1290],Train
1340,COPLA VIII,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1291],Train
1341,Mía,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1292],Train
1342,¿Qué quieres? (Calderon de la Barca),[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1293],Train
1343,BALADA DEL AMOR TARDÍO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1294],Train
1344,El peregrino y la velocidad,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1295],Train
1345,Ya de mi dulce instrumento,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1296],Train
1346,Alma ausente,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1297],Train
1347,Quién sabe,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1298],Train
1348,Cuando las secas encinas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1299],Train
1349,A MISS X,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1300],Train
1350,Barcarola,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1301],Train
1351,SOLILOQUIO DEL INDIVIDUO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1302],Train
1352,A JÚPITER,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1303],Train
1353,SONETO A GRETA GARBO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1304],Train
1354,INSCRIPCIÓN EN UN CRÁNEO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1305],Train
1355,Cien sonetos de amor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1306],Train
1356,Carácter,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1307],Train
1357,"Si tú me dices ""¡Ven!""",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1308],Train
1358,Ciclo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1309],Train
1359,Una flor en el camino,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1310],Train
1360,Una mujer desnuda y en lo oscuro,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1311],Train
1361,Cien sonetos de amor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1312],Train
1362,METAMORFOSIS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1313],Train
1363,Roma,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1314],Train
1364,LAS ILUSIONES,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1315],Train
1365,"MORIR, DORMIR",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1316],Train
1366,ASTROS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1317],Train
1367,Montevideo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1318],Train
1368,Pregón,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1319],Train
1369,LA DIFÍCIL,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1320],Train
1370,Como árboles,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1321],Train
1371,Balada a una morena,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1322],Train
1372,ROMERO SÓLO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1323],Train
1373,Parábolas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1324],Train
1374,Te quiero,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1325],Train
1375,Domingo de dolor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1326],Train
1376,Ajedrez,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1327],Train
1377,Lo comprenderás después (Zaida C. de Ramón),[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1328],Train
1378,Tu nombre,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1329],Train
1379,Te encontraré...,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1330],Train
1380,Doña Luz XVII,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1331],Train
1381,QUIETUD,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1332],Train
1382,Sonetos II,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1333],Train
1383,Los muertos de la plaza,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1334],Train
1384,A Rafael Alberti,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1335],Train
1385,LA CANCIÓN DEL HASTÍO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1336],Train
1386,HOY EL PO COPIA REFLEJOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1337],Train
1387,A la violenta e injusta prosperidad,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1338],Train
1388,COMO EN LA SALVE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1339],Train
1389,Mecánica nacional,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1340],Train
1390,Coplas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1341],Train
1391,Contemplando estaba Filis,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1342],Train
1392,GLOSA A LO DIVINO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1343],Train
1393,Las bayas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1344],Train
1394,Hagamos un trato,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1345],Train
1395,POR VALLEJO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1346],Train
1396,¡GUERRA!,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1347],Train
1397,CUAL RED QUE ME RETENGA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1348],Train
1398,De vuelta a casa,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1349],Train
1399,ODA III - A FRANCISCO DE SALINAS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1350],Train
1400,NADIE SE ENFADE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1351],Train
1401,Poética,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1352],Train
1402,A LAS FIESTAS DEL NACIMIENTO DEL PRÍNCIPE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1353],Train
1403,Esa batalla,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1354],Train
1404,Rimas X,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1355],Train
1405,PINTURAS DE DIOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1356],Train
1406,Dientes,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1357],Train
1407,ESPERANZA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1358],Train
1408,Romance del emplazado,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1359],Train
1409,EL ESCUCHADOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1360],Train
1410,El mar de los antiguos,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1361],Train
1411,NOSTALGIA GRANDE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1362],Train
1412,Homenaje,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1363],Train
1413,El veneno agridulce de la vida,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1364],Train
1414,Ovnis,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1365],Train
1415,Cuerpo presente,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1366],Train
1416,Hortelano era Belardo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1367],Train
1417,OLIVERETTO DE FERMO DEL TIEMPO DE LOS MÉDICIS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1368],Train
1418,Elogios del pez-luna,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1369],Train
1419,Cien sonetos de amor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1370],Train
1420,Vals en las ramas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1371],Train
1421,Vergüenza,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1372],Train
1422,Rima LII,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1373],Train
1423,Diálogo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1374],Train
1424,Ciego que apuntas y atinas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1375],Train
1425,Por tierras de España,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1376],Train
1426,PREGÓNASE EL POETA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1377],Train
1427,CANCIÓN PARA DORMIR A UN NIÑO POBRE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1378],Train
1428,TENGO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1379],Train
1429,MI PADRE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1380],Train
1430,Canción hacia adentro,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1381],Train
1431,LÍNEA CLARA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1382],Train
1432,YA SÉ POR QUÉ ES,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1383],Train
1433,THE NEST OF LOVERS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1384],Train
1434,LANDRE COMA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1385],Train
1435,Llenos de lágrimas tristes,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1386],Train
1436,NESSUN MAGGIOR DOLORE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1387],Train
1437,No me pregunten,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1388],Train
1438,Anónima,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1389],Train
1439,A mi padre,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1390],Train
1440,CANSANCIO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1391],Train
1441,GLADIOLOS JUNTO AL MAR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1392],Train
1442,Grito hacia Roma,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1393],Train
1443,AL OÍDO DEL LECTOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1394],Train
1444,EL DÍA BELLO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1395],Train
1445,No fueron tus divinos ojos,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1396],Train
1446,SONETO LXXIV,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1397],Train
1447,A UNOS LINDOS OJOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1398],Train
1448,Abril,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1399],Train
1449,Instantes,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1400],Train
1450,AL PONERLE EN LA CRUZ,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1401],Train
1451,CANCIÓN PRIMERA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1402],Train
1452,Todo comenzó en el espejo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1403],Train
1453,Una gota de agua,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1404],Train
1454,Luna,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1405],Train
1455,desde lo más profundo de mi ventrículo izquierdo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1406],Train
1456,Piedra nativa,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1407],Train
1457,Caminito del indio,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1408],Train
1458,Cada ciudad puede ser otra,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1409],Train
1459,A FRAY ESTEBAN IZQUIERDO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1410],Train
1460,Alma,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1411],Train
1461,Oda a la araucaria araucana,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1412],Train
1462,EN EL SEPULCRO DE LA DUQUESA DE LERMA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1413],Train
1463,Un secreto de las flores,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1414],Train
1464,Las encinas,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1415],Train
1465,"A Miguel Hernández, asesinado en los presidios de España",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1416],Train
1466,EN LA MUERTE DE UNA SEÑORA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1417],Train
1467,EL MINUTO COBARDE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1418],Train
1468,ZAMIRA AMA LOS LOBOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1419],Train
1469,Transeúnte,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1420],Train
1470,In memoriam,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1421],Train
1471,Rima LVI,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1422],Train
1472,Cien sonetos de amor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1423],Train
1473,RITMOS NEGROS DEL PERÚ,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1424],Train
1474,El loro de Lady Macbeth,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1425],Train
1475,SOY EL HOMBRE CASADO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1426],Train
1476,LA TEJEDORA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1427],Train
1477,COLOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1428],Train
1478,A LA PATRONA DE MI PUEBLO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1429],Train
1479,IDILIO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1430],Train
1480,Cien sonetos de amor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1431],Train
1481,Hoy mi piel despertó lisa,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1432],Train
1482,CANTO XI,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1433],Train
1483,Mantén tu fuego ardiendo (Francisco E. Estrello),[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1434],Train
1484,A UNA PÁLIDA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1435],Train
1485,BALADA DE PABLO DE ROKHA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1436],Train
1486,LAS UVAS DEL TIEMPO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1437],Train
1487,UNA ROSA PARA STEFAN GEORGE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1438],Train
1488,EL ADOLESCENTE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1439],Train
1489,ÁBRETE SEXO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1440],Train
1490,EL DECHADO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1441],Train
1491,APUNTE INTERIOR,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1442],Train
1492,MUERTOS,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1443],Train
1493,El pavo real,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1444],Train
1494,Cien sonetos de amor,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1445],Train
1495,TREN DE LA NOCHE,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1446],Train
1496,El mar tú visitabas...,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1447],Train
1497,Por qué cantamos,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1448],Train
1498,ODA A LOS OJOS DE DORISA,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1449],Train
1499,REÍR LLORANDO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1450],Train
1500,"CUANDO CONTIGO ESTOY, DUEÑA DEL ALMA",[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1451],Train
1501,Soneto del vino,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1452],Train
1502,Oda al átomo,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1453],Train
1503,La busca,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1454],Train
1504,COLOFÓN,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1455],Train
1505,QUE CONSUELA A UN CELOSO,[KAGGLE_DS_ROOT]/spanish-poetry-dataset/poems.csv[content:1456],Train
