,Poem name,Location,Split
2099,EpigramPoemsEpigramOnTheSaidOccasionPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnTheSaidOccasionPoembyRobertBurns.txt,Train
2100,EpigramPoemsVerboseRantEpigramPoembyCynthiaBuhainBaello,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsVerboseRantEpigramPoembyCynthiaBuhainBaello.txt,Train
2101,EpigramPoemsEpigramTheCupOfWinePoembyMuzahidulReza,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramTheCupOfWinePoembyMuzahidulReza.txt,Train
2102,EpigramPoemsEpigram56PoembyOskarHansen,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigram56PoembyOskarHansen.txt,Train
2103,EpigramPoemsFirstEpigramUponBeingContentedWithALittlePoembyAnneKilligrew,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsFirstEpigramUponBeingContentedWithALittlePoembyAnneKilligrew.txt,Train
2104,EpigramPoemsMoneyTreeEpigramPoembyUmaRam,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsMoneyTreeEpigramPoembyUmaRam.txt,Train
2105,EpigramPoemsEpigramTheCottagerAndHisLandlordAFableTranslatedFromMiltonPoembyWilliamCowper,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramTheCottagerAndHisLandlordAFableTranslatedFromMiltonPoembyWilliamCowper.txt,Train
2106,EpigramPoemsPallasAndVenusAnEpigramPoembyMatthewPrior,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsPallasAndVenusAnEpigramPoembyMatthewPrior.txt,Train
2107,EpigramPoemsAnEpigramFromHomerPoembyWilliamCowper,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsAnEpigramFromHomerPoembyWilliamCowper.txt,Train
2108,EpigramPoemsEpigram4TheMorningLaughsPoembySRIRANJIARATISANKAR,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigram4TheMorningLaughsPoembySRIRANJIARATISANKAR.txt,Train
2109,EpigramPoemsAnEpigramPoembyOliverGoldsmith,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsAnEpigramPoembyOliverGoldsmith.txt,Train
2110,EpigramPoemsEpigramOnRoughRoadsPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnRoughRoadsPoembyRobertBurns.txt,Train
2111,EpigramPoemsEpigramStillAFlowerPoembyEncyBearis,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramStillAFlowerPoembyEncyBearis.txt,Train
2112,EpigramPoemsEpigramAddressedToAnArtistPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramAddressedToAnArtistPoembyRobertBurns.txt,Train
2113,EpigramPoemsTheFourthEpigramPoembyAnneKilligrew,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsTheFourthEpigramPoembyAnneKilligrew.txt,Train
2114,EpigramPoemsEpigram20PoembyOskarHansen,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigram20PoembyOskarHansen.txt,Train
2115,EpigramPoemsEpigramFromTheFrenchOfRulhi+¿resPoembyGeorgeGordonByron,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramFromTheFrenchOfRulhi+¿resPoembyGeorgeGordonByron.txt,Train
2116,EpigramPoemsEpigramIvCircumstancePoembyPercyByssheShelley,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramIvCircumstancePoembyPercyByssheShelley.txt,Train
2117,EpigramPoemsEpigramOnASwearingCoxcombPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnASwearingCoxcombPoembyRobertBurns.txt,Train
2118,EpigramPoemsEpigramPoembyFrancisQuarles,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramPoembyFrancisQuarles.txt,Train
2119,EpigramPoemsEpigramEngravedOnTheCollarOfADogWhichIGaveToHisRoyalHighnessPoembyAlexanderPope,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramEngravedOnTheCollarOfADogWhichIGaveToHisRoyalHighnessPoembyAlexanderPope.txt,Train
2120,EpigramPoemsEpigramWisdomPoembyMuzahidulReza,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramWisdomPoembyMuzahidulReza.txt,Train
2121,EpigramPoemsEpigramOnACountryLairdCardonessPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnACountryLairdCardonessPoembyRobertBurns.txt,Train
2122,EpigramPoemsEpigramTheWorldIsABundleOfHayPoembyGeorgeGordonByron,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramTheWorldIsABundleOfHayPoembyGeorgeGordonByron.txt,Train
2123,EpigramPoemsEpigramACupOfCoffeePoembyMuzahidulReza,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramACupOfCoffeePoembyMuzahidulReza.txt,Train
2124,EpigramPoemsEpigram9FaggotPyreWaterAndFirePoembySRIRANJIARATISANKAR,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigram9FaggotPyreWaterAndFirePoembySRIRANJIARATISANKAR.txt,Train
2125,EpigramPoemsNaturesEpigramPoembyIndiraRenganathan,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsNaturesEpigramPoembyIndiraRenganathan.txt,Train
2126,EpigramPoemsWhatIsAnEpigramPoembySamuelTaylorColeridge,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsWhatIsAnEpigramPoembySamuelTaylorColeridge.txt,Train
2127,EpigramPoemsAfterAnEpigramOfClementMarotPoembyAlanSeeger,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsAfterAnEpigramOfClementMarotPoembyAlanSeeger.txt,Train
2128,EpigramPoemsEpigramOnMissFontenellePoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnMissFontenellePoembyRobertBurns.txt,Train
2129,EpigramPoemsEpigramFaithInTruthQuatrainPoembyMuzahidulReza,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramFaithInTruthQuatrainPoembyMuzahidulReza.txt,Train
2130,EpigramPoemsEpigramToMissAinslieInChurchPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramToMissAinslieInChurchPoembyRobertBurns.txt,Train
2131,EpigramPoemsUnderwoodsEpigramPoembyRobertLouisStevenson,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsUnderwoodsEpigramPoembyRobertLouisStevenson.txt,Train
2132,EpigramPoemsEpigram8WoodEatersIntentGoalPoembySRIRANJIARATISANKAR,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigram8WoodEatersIntentGoalPoembySRIRANJIARATISANKAR.txt,Train
2133,EpigramPoemsEpigramOnPlayersAndBalladSingersPoembyFrancisQuarles,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnPlayersAndBalladSingersPoembyFrancisQuarles.txt,Train
2134,EpigramPoemsJestersEpigram+ô+Á++¤ë¤ä++¤Ç+++¦++¤ì+ò¤Ç+»+¦¤ü+¦+++++¦PoembyKostasLagos,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsJestersEpigram+ô+Á++¤ë¤ä++¤Ç+++¦++¤ì+ò¤Ç+»+¦¤ü+¦+++++¦PoembyKostasLagos.txt,Train
2135,EpigramPoemsEpigramDistortionPoembyLuisEstable,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramDistortionPoembyLuisEstable.txt,Train
2136,EpigramPoemsEpigramOnDrBabingtonsLooksPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnDrBabingtonsLooksPoembyRobertBurns.txt,Train
2137,EpigramPoemsEpigramPoembyGeorgeGordonByron,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramPoembyGeorgeGordonByron.txt,Train
2138,EpigramPoemsAnEpigramOnTheSameOccasionPoembyMaryBarber,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsAnEpigramOnTheSameOccasionPoembyMaryBarber.txt,Train
2139,EpigramPoemsEpigramOnASuicidePoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnASuicidePoembyRobertBurns.txt,Train
2140,EpigramPoemsEpigramThyNagsTheLeanestThingsAlivePoembyMatthewPrior,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramThyNagsTheLeanestThingsAlivePoembyMatthewPrior.txt,Train
2141,EpigramPoemsEpigramMacabre+ò¤Ç+»+¦¤ü+¦+++++¦+£+¦+¦+¼+¦¤ü+¦++PoembyKostasLagos,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramMacabre+ò¤Ç+»+¦¤ü+¦+++++¦+£+¦+¦+¼+¦¤ü+¦++PoembyKostasLagos.txt,Train
2142,EpigramPoemsEpigramOnAndrewTurnerPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnAndrewTurnerPoembyRobertBurns.txt,Train
2143,EpigramPoemsEpigramPoembyGeorgeWilliamRussell,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramPoembyGeorgeWilliamRussell.txt,Train
2144,EpigramPoemsEpigramtheTrueLoyalNativesPoembyRobertBurns,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramtheTrueLoyalNativesPoembyRobertBurns.txt,Train
2145,EpigramPoemsPerhapsAnEpigramPoembyOskarHansen,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsPerhapsAnEpigramPoembyOskarHansen.txt,Train
2146,EpigramPoemsOnBeingChallengedToWriteAnEpigramInTheMannerOfHerrickPoembySirWalterRaleigh,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsOnBeingChallengedToWriteAnEpigramInTheMannerOfHerrickPoembySirWalterRaleigh.txt,Train
2147,EpigramPoemsEpigramLoveNotProvedPoembyMuzahidulReza,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramLoveNotProvedPoembyMuzahidulReza.txt,Train
2148,EpigramPoemsEpigramDutiesOfADemocratPoembyMuzahidulReza,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramDutiesOfADemocratPoembyMuzahidulReza.txt,Train
2149,EpigramPoemsEpigramToChristinaQueenOfSwedenWithCromwellsPictureTranslationPoembyWilliamCowper,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramToChristinaQueenOfSwedenWithCromwellsPictureTranslationPoembyWilliamCowper.txt,Train
2150,EpigramPoemsEpigramOnTheInventorOfGunpowderTranslatedFromMiltonPoembyWilliamCowper,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsEpigramOnTheInventorOfGunpowderTranslatedFromMiltonPoembyWilliamCowper.txt,Train
2151,EpigramPoemsAnEpigramSinceMiloRalliesSacredWritPoembyMaryBarber,[KAGGLE_DS_ROOT]/poemsdataset/forms/epigram/EpigramPoemsAnEpigramSinceMiloRalliesSacredWritPoembyMaryBarber.txt,Train
2152,PantoumPoemsBadTroubleBrewingPantoumPoembyPattiMasterman,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsBadTroubleBrewingPantoumPoembyPattiMasterman.txt,Train
2153,PantoumPoemsASatinBowerbirdAShortPantoumPoembyDianeHine,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsASatinBowerbirdAShortPantoumPoembyDianeHine.txt,Train
2154,PantoumPoemsIDreamPantoumPoembyAlannaFlynn,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsIDreamPantoumPoembyAlannaFlynn.txt,Train
2155,PantoumPoemsAPantoumForTheNightSkyPoembyDerekRAudette,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAPantoumForTheNightSkyPoembyDerekRAudette.txt,Train
2156,PantoumPoemsFromADreamIrksomePantoum1PoembyIndigoHawkins,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsFromADreamIrksomePantoum1PoembyIndigoHawkins.txt,Train
2157,PantoumPoemsWalkingInTheBushAPantoumIThinkPoembySeanJoyce,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsWalkingInTheBushAPantoumIThinkPoembySeanJoyce.txt,Train
2158,PantoumPoemsPantoumOfYourLifeStarringABeautifulActressPoembyEdwardWRuffin,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumOfYourLifeStarringABeautifulActressPoembyEdwardWRuffin.txt,Train
2159,PantoumPoemsEarlyMorningWhenTheFirstRaysFallPantoumPoembyGertStrydom,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsEarlyMorningWhenTheFirstRaysFallPantoumPoembyGertStrydom.txt,Train
2160,PantoumPoemsForgivePantoumPoembyDorianPetersenPotter,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsForgivePantoumPoembyDorianPetersenPotter.txt,Train
2161,PantoumPoemsVerilyMyTatyanaPantoumPoembyWilliamCavanagh,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsVerilyMyTatyanaPantoumPoembyWilliamCavanagh.txt,Train
2162,PantoumPoemsFieldsOfGoldPantoumPoembyTitusLlewellyn,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsFieldsOfGoldPantoumPoembyTitusLlewellyn.txt,Train
2163,PantoumPoems915AlwaysAndForeverPantoumPoembyJohnKnight,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoems915AlwaysAndForeverPantoumPoembyJohnKnight.txt,Train
2164,PantoumPoemsSmoothSeductionAPantoumPoembyNancyEAlcorn,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsSmoothSeductionAPantoumPoembyNancyEAlcorn.txt,Train
2165,PantoumPoemsItsQuiteFunReallyaPantoumPoembySitaMaduWynn,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsItsQuiteFunReallyaPantoumPoembySitaMaduWynn.txt,Train
2166,PantoumPoemsPantoumForIsabelPoembyAnnabelCruz,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumForIsabelPoembyAnnabelCruz.txt,Train
2167,PantoumPoemsThreadingThroughOctoberAPantoumPoembyLoisRead,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsThreadingThroughOctoberAPantoumPoembyLoisRead.txt,Train
2168,PantoumPoemsParentsPantoumPoembyCarolynKizer,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsParentsPantoumPoembyCarolynKizer.txt,Train
2169,PantoumPoemsAnElectionNightPantoumPoembyFranklinPierceAdams,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAnElectionNightPantoumPoembyFranklinPierceAdams.txt,Train
2170,PantoumPoemsPantoumForALostChildPoembyLorenJarvis,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumForALostChildPoembyLorenJarvis.txt,Train
2171,PantoumPoemsTheComingOfSpringAPantoumPoembyPatriciaDeniseNewman,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsTheComingOfSpringAPantoumPoembyPatriciaDeniseNewman.txt,Train
2172,PantoumPoemsMyMindIsAlwaysGoingPantoumPoembyPattiMasterman,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsMyMindIsAlwaysGoingPantoumPoembyPattiMasterman.txt,Train
2173,PantoumPoemsPantoumPoembyJohnAshbery,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumPoembyJohnAshbery.txt,Train
2174,PantoumPoemsBabysPantoumPoembyAnneWaldman,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsBabysPantoumPoembyAnneWaldman.txt,Train
2175,PantoumPoemsAPantoumYouAreTheOnlyOneForMePoembyCristinaTeodor,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAPantoumYouAreTheOnlyOneForMePoembyCristinaTeodor.txt,Train
2176,PantoumPoemsTheSongOfTheLarkPantoumPoembyYenCress,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsTheSongOfTheLarkPantoumPoembyYenCress.txt,Train
2177,PantoumPoemsPantoumForTheDancingCranesPoembyMarietaMaglas,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumForTheDancingCranesPoembyMarietaMaglas.txt,Train
2178,PantoumPoemsLandOfTheFreeAPantoumPoembyJohnKnight,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsLandOfTheFreeAPantoumPoembyJohnKnight.txt,Train
2179,PantoumPoemsAPantoumWhatFlowerDoIWantToBePoembyCristinaTeodor,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAPantoumWhatFlowerDoIWantToBePoembyCristinaTeodor.txt,Train
2180,PantoumPoemsPantoumLanding1976PoembyEvieShockley,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumLanding1976PoembyEvieShockley.txt,Train
2181,PantoumPoemsPantoumHasManForgottenGodsGreatLovePoembyDrACelestineRajManoharMD,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumHasManForgottenGodsGreatLovePoembyDrACelestineRajManoharMD.txt,Train
2182,PantoumPoemsAPantoumForJoanPoembyDianeHine,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAPantoumForJoanPoembyDianeHine.txt,Train
2183,PantoumPoemsAPantoumInTheNewZealandBushPoembySeanJoyce,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAPantoumInTheNewZealandBushPoembySeanJoyce.txt,Train
2184,PantoumPoemsLawlessPantoumPoembyDeniseDuhamel,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsLawlessPantoumPoembyDeniseDuhamel.txt,Train
2185,PantoumPoemsVelvetHazePantoumPoembyCynthiaAluning,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsVelvetHazePantoumPoembyCynthiaAluning.txt,Train
2186,PantoumPoemsPantoumPoembyMarilynHacker,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumPoembyMarilynHacker.txt,Train
2187,PantoumPoemsSuiGenerisPantoumPoembyDexstaRay,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsSuiGenerisPantoumPoembyDexstaRay.txt,Train
2188,PantoumPoemsPantoumIiPoembyVictoriaDavis,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumIiPoembyVictoriaDavis.txt,Train
2189,PantoumPoems1112RainAgainAPantoumPoembyJohnKnight,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoems1112RainAgainAPantoumPoembyJohnKnight.txt,Train
2190,PantoumPoemsAimHighPantoumPoembyDorianPetersenPotter,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAimHighPantoumPoembyDorianPetersenPotter.txt,Train
2191,PantoumPoemsThisTogetherThingPantoumPoembyAnnaPacheco,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsThisTogetherThingPantoumPoembyAnnaPacheco.txt,Train
2192,PantoumPoemsSpringPantoumPoembyMayleeBossy,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsSpringPantoumPoembyMayleeBossy.txt,Train
2193,PantoumPoemsPantoumOfEarthPoembyPatrickLeahy,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumOfEarthPoembyPatrickLeahy.txt,Train
2194,PantoumPoemsPantoumPoembycynthiaRouten,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumPoembycynthiaRouten.txt,Train
2195,PantoumPoemsPantoumForACampingTripPoembyMichaelPhilips,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumForACampingTripPoembyMichaelPhilips.txt,Train
2196,PantoumPoemsAugustNoonAPantoumPoembyLoisRead,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAugustNoonAPantoumPoembyLoisRead.txt,Train
2197,PantoumPoemsBloodTearsAPantoumPoembyLoisRead,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsBloodTearsAPantoumPoembyLoisRead.txt,Train
2198,PantoumPoemsIHadBeenLostDeepIntoTheBigCityFreeVersePantoumPoembyGertStrydom,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsIHadBeenLostDeepIntoTheBigCityFreeVersePantoumPoembyGertStrydom.txt,Train
2199,PantoumPoemsDaysOfHappinessAPantoumPoembyMenimeSoul,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsDaysOfHappinessAPantoumPoembyMenimeSoul.txt,Train
2200,PantoumPoemsPantoumWanderingPoembyDianeHine,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumWanderingPoembyDianeHine.txt,Train
2201,PantoumPoemsOscarWildeInPrisonPantoumPoembyMarietaMaglas,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsOscarWildeInPrisonPantoumPoembyMarietaMaglas.txt,Train
2202,PantoumPoems650MidnightHourAPantoumPoembyJohnKnight,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoems650MidnightHourAPantoumPoembyJohnKnight.txt,Train
2203,PantoumPoemsSummersDancePantoumPoembyMarietaMaglas,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsSummersDancePantoumPoembyMarietaMaglas.txt,Train
2204,PantoumPoemsBeStillPantoumPoembyCDSinex,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsBeStillPantoumPoembyCDSinex.txt,Train
2205,PantoumPoemsPantoumWrittenAfterAVisitToTateModernPoembyPaulHansford,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumWrittenAfterAVisitToTateModernPoembyPaulHansford.txt,Train
2206,PantoumPoemsPantoumAfterFallingPoembyAlisonStine,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumAfterFallingPoembyAlisonStine.txt,Train
2207,PantoumPoemsPantoumOfTheGreatDepressionPoembyDonaldJustice,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumOfTheGreatDepressionPoembyDonaldJustice.txt,Train
2208,PantoumPoemsBetweenForgivenessAndYourSpitePantoumPoembyInaSchrodersZeeders,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsBetweenForgivenessAndYourSpitePantoumPoembyInaSchrodersZeeders.txt,Train
2209,PantoumPoemsIvasPantoumPoembyMarilynHacker,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsIvasPantoumPoembyMarilynHacker.txt,Train
2210,PantoumPoemsPantoumToNearPerfectionPoembyraySchreiber,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumToNearPerfectionPoembyraySchreiber.txt,Train
2211,PantoumPoemsInTheMidstOfAllYourDreamsPantoumPoembyPattiMasterman,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsInTheMidstOfAllYourDreamsPantoumPoembyPattiMasterman.txt,Train
2212,PantoumPoemsProbablyMessedUpPantoumPoembyBreannaVerkon,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsProbablyMessedUpPantoumPoembyBreannaVerkon.txt,Train
2213,PantoumPoemsAfterMorningMassIrksomePantoum2PoembyIndigoHawkins,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAfterMorningMassIrksomePantoum2PoembyIndigoHawkins.txt,Train
2214,PantoumPoemsAPantoumAloneOnTheHillsidePoembyLisaCresswellWilkinson,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAPantoumAloneOnTheHillsidePoembyLisaCresswellWilkinson.txt,Train
2215,PantoumPoemsASharecroppersPantoumPoembyMAyodeleHeath,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsASharecroppersPantoumPoembyMAyodeleHeath.txt,Train
2216,PantoumPoemsAmericanPantoumPoembyJackieChou,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAmericanPantoumPoembyJackieChou.txt,Train
2217,PantoumPoemsPantoumForMotherPoembyEricaBurke,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumForMotherPoembyEricaBurke.txt,Train
2218,PantoumPoemsTheWhippoorwillPantoumPoembyPattiMasterman,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsTheWhippoorwillPantoumPoembyPattiMasterman.txt,Train
2219,PantoumPoemsPantoumPoembyLibertySmart,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsPantoumPoembyLibertySmart.txt,Train
2220,PantoumPoemsInTheGardenFailedPantoumPoembyDawnSlanker,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsInTheGardenFailedPantoumPoembyDawnSlanker.txt,Train
2221,PantoumPoemsSunsetsAndFlowersPantoumPoembyPaulHansford,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsSunsetsAndFlowersPantoumPoembyPaulHansford.txt,Train
2222,PantoumPoemsAPantoumOneForThoseWhoKnowPoembyOnareenFerdinand,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAPantoumOneForThoseWhoKnowPoembyOnareenFerdinand.txt,Train
2223,PantoumPoemsBXxviiiiLessonForThePantoumWaltzPoembyDouglasScotney,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsBXxviiiiLessonForThePantoumWaltzPoembyDouglasScotney.txt,Train
2224,PantoumPoemsAnotherDayHasDawnedFreeVersePantoumPoembyDorothyAlvesHolmes,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsAnotherDayHasDawnedFreeVersePantoumPoembyDorothyAlvesHolmes.txt,Train
2225,PantoumPoemsSleepSoundlyCursePantoumPoembyPattiMasterman,[KAGGLE_DS_ROOT]/poemsdataset/forms/pantoum/PantoumPoemsSleepSoundlyCursePantoumPoembyPattiMasterman.txt,Train
